Corpus,Amount,Duplicates
189896512,2,"[189896512, 1967141]"
86661534,2,"[11222691, 86661534]"
33358121,2,"[6457632, 33358121]"
193227628,3,"[130403521, 193227628, 194586863]"
62301749,2,"[18841306, 62301749]"
122903756,2,"[122903756, 15131262]"
16716443,2,"[16716443, 59795294]"
61655982,2,"[61655982, 6153927]"
186259448,2,"[186259448, 85945762]"
208545088,2,"[208545088, 20574505]"
75989743,2,"[13288004, 75989743]"
60940597,2,"[34089058, 60940597]"
4763509,2,"[78300252, 4763509]"
209149269,2,"[22102394, 209149269]"
85393427,3,"[79928425, 62907482, 85393427]"
122067941,2,"[15362458, 122067941]"
85706368,2,"[85706368, 92556723]"
200067183,2,"[200067183, 56236063]"
189942041,2,"[189942041, 153652879]"
17817758,2,"[17817758, 15881367]"
83262586,2,"[83262586, 2388748]"
37879085,2,"[208952556, 37879085]"
39808077,2,"[39808077, 20154902]"
2486911,2,"[6341798, 2486911]"
8105054,2,"[31680488, 8105054]"
11347536,2,"[11347536, 138335755]"
10810661,2,"[98097893, 10810661]"
61141173,2,"[60740185, 61141173]"
196972444,2,"[196713892, 196972444]"
202261711,2,"[203121900, 202261711]"
35748435,2,"[35748435, 44640108]"
201207914,2,"[201207914, 92483419]"
61730596,2,"[61730596, 14758862]"
22624217,2,"[22624217, 81436074]"
195129822,2,"[195104320, 195129822]"
212664330,2,"[212664330, 212664750]"
138927214,2,"[38450994, 138927214]"
94482427,2,"[201672328, 94482427]"
197649478,2,"[33326170, 197649478]"
122810397,2,"[7860746, 122810397]"
198391448,2,"[204273696, 198391448]"
6330365,2,"[39746131, 6330365]"
97361053,3,"[97310282, 93464059, 97361053]"
116895894,2,"[9892651, 116895894]"
21285656,2,"[21285656, 196607771]"
161821918,2,"[161821918, 195217206]"
92621176,2,"[92621176, 92896225]"
98994455,2,"[197149074, 98994455]"
35350139,2,"[35350139, 197311964]"
107990443,3,"[109732114, 107990443, 101192855]"
12242549,2,"[196912376, 12242549]"
202133817,2,"[202133817, 199486311]"
203801701,2,"[196496137, 203801701]"
123558097,2,"[123558097, 204176859]"
123533321,2,"[123533321, 31450348]"
198005425,2,"[198005425, 34024947]"
32722318,2,"[83429234, 32722318]"
37260462,2,"[4517373, 37260462]"
208513838,2,"[1430533, 208513838]"
153430327,2,"[198650316, 153430327]"
196709515,2,"[196709515, 197219220]"
79458151,2,"[39000075, 79458151]"
188718093,2,"[168810162, 188718093]"
13558387,2,"[208607161, 13558387]"
12866575,2,"[196798321, 12866575]"
97119225,2,"[97119225, 195861506]"
7597123,2,"[114086560, 7597123]"
158538222,2,"[145768802, 158538222]"
17574020,2,"[90841841, 17574020]"
97409549,2,"[95463876, 97409549]"
101599989,2,"[101599989, 99401461]"
195241342,2,"[14887186, 195241342]"
68095933,2,"[71990384, 68095933]"
202559173,2,"[202559173, 41516574]"
95166270,2,"[195068701, 95166270]"
40923641,2,"[40923641, 5143471]"
15656747,2,"[61241690, 15656747]"
196820623,2,"[196959105, 196820623]"
19293794,2,"[19293794, 196587306]"
45597581,2,"[197019517, 45597581]"
40625074,2,"[68776233, 40625074]"
208787113,2,"[208787113, 107307263]"
51656730,3,"[51656730, 51658094, 51655022]"
37434842,2,"[37434842, 691107]"
86280359,2,"[13369812, 86280359]"
195115456,2,"[195115456, 195153888]"
45781133,2,"[29225356, 45781133]"
196679290,2,"[196660664, 196679290]"
95468791,2,"[196851280, 95468791]"
201278609,2,"[201278609, 96371357]"
196426579,2,"[196426579, 207873167]"
196644245,2,"[14337028, 196644245]"
34149381,2,"[41818097, 34149381]"
44826274,2,"[44826274, 116576919]"
14217650,2,"[14217650, 120612422]"
29642551,2,"[18926826, 29642551]"
8552841,2,"[8552841, 53302795]"
196424030,2,"[25569121, 196424030]"
208261276,2,"[208261276, 209588093]"
29980846,2,"[5342819, 29980846]"
84329139,2,"[84329139, 23659949]"
68843577,2,"[68843577, 71342374]"
5825780,2,"[5825780, 32785935]"
124781484,3,"[118981472, 124781484, 183823372]"
214198975,2,"[119104334, 214198975]"
7682652,2,"[7682652, 29410596]"
140214217,2,"[140214217, 140224550]"
114164508,2,"[114164508, 45381983]"
197050129,2,"[197050129, 93401010]"
46255374,2,"[46255374, 38162927]"
73064076,2,"[43197596, 73064076]"
79313022,2,"[12783282, 79313022]"
21981546,2,"[21981546, 74697132]"
52067431,2,"[16326156, 52067431]"
73032290,2,"[73032290, 72398287]"
8842389,2,"[119018108, 8842389]"
59341241,2,"[59341241, 58589157]"
78974465,3,"[78974465, 28074747, 72565556]"
121166474,2,"[121166474, 39842199]"
130132528,2,"[130132528, 130792581]"
23186,2,"[23186, 18775579]"
33913387,2,"[33913387, 32240062]"
121142641,2,"[123979296, 121142641]"
53300233,2,"[54390072, 53300233]"
51662511,3,"[51635993, 51666380, 51662511]"
77636579,2,"[763634, 77636579]"
128172996,2,"[128172996, 52925551]"
8386773,2,"[208106450, 8386773]"
97463734,2,"[197222968, 97463734]"
12886101,2,"[71697380, 12886101]"
204116952,2,"[204116952, 209731882]"
122569115,2,"[120789913, 122569115]"
196998442,2,"[196998442, 98198134]"
203704170,2,"[203704170, 110588738]"
158495759,2,"[197767976, 158495759]"
202244537,2,"[202244537, 144511431]"
17296287,2,"[8897092, 17296287]"
189842884,2,"[189842884, 13610375]"
121466417,2,"[121466417, 189775374]"
28598996,2,"[23772208, 28598996]"
5612965,2,"[195349105, 5612965]"
122736101,2,"[18535242, 122736101]"
96984828,2,"[197292168, 96984828]"
89348926,3,"[157698978, 131968508, 89348926]"
8590237,2,"[209225076, 8590237]"
47563793,2,"[47563793, 52800822]"
213558578,2,"[213558578, 151253259]"
35547131,2,"[35547131, 195863710]"
165072882,2,"[115087721, 165072882]"
41854485,2,"[148533, 41854485]"
289763,2,"[289763, 124695732]"
113609283,2,"[113609283, 26793063]"
59473879,2,"[201122498, 59473879]"
44217364,2,"[44217364, 39883575]"
21784343,2,"[396512, 21784343]"
208868837,2,"[208868837, 5357430]"
98254615,2,"[189852260, 98254615]"
36264297,2,"[36264297, 38484453]"
211233605,2,"[30093452, 211233605]"
17888264,2,"[17888264, 195349569]"
23032004,2,"[23032004, 196719718]"
71007465,2,"[71007465, 40489029]"
10226557,2,"[202646525, 10226557]"
8141731,2,"[76314969, 8141731]"
96617261,2,"[96617261, 30916485]"
19073801,2,"[19073801, 196628139]"
214806393,2,"[214806393, 64329193]"
130706853,2,"[73589361, 130706853]"
10245864,2,"[10245864, 198124637]"
197038265,2,"[197038265, 196767492]"
122769008,2,"[122769008, 19695809]"
123789647,2,"[123407625, 123789647]"
9775470,2,"[11996618, 9775470]"
74845969,2,"[74845969, 15713338]"
93082395,3,"[93082395, 100282227, 94547115]"
208047645,2,"[208047645, 33216639]"
47036555,2,"[73319737, 47036555]"
130787859,2,"[130787859, 19342836]"
25541652,2,"[40302584, 25541652]"
12517810,3,"[12517810, 119656586, 18261732]"
103325491,3,"[103325491, 103186309, 186322862]"
84876535,2,"[84876535, 42611711]"
78707305,2,"[78707305, 71255210]"
207956287,2,"[63180264, 207956287]"
79618889,2,"[79618889, 47434191]"
101192855,3,"[109732114, 107990443, 101192855]"
126402070,2,"[119891826, 126402070]"
74598373,2,"[74598373, 26006751]"
166290143,2,"[203275419, 166290143]"
197124380,2,"[4974050, 197124380]"
130992867,2,"[130992867, 114923892]"
209247453,2,"[203342034, 209247453]"
96905416,2,"[96905416, 196790846]"
27124050,2,"[27124050, 70597877]"
197348035,2,"[197348035, 19285467]"
150563358,2,"[150563358, 143202423]"
10562170,2,"[10562170, 90220973]"
116714159,2,"[114723597, 116714159]"
126039957,2,"[126039957, 35358454]"
196760117,2,"[196760117, 197121086]"
79994226,2,"[22939098, 79994226]"
30057436,2,"[30057436, 145388007]"
83079831,2,"[207947355, 83079831]"
98528183,2,"[197214328, 98528183]"
54356432,2,"[54356432, 54244046]"
118203779,2,"[14042699, 118203779]"
1433558,2,"[52820380, 1433558]"
189889708,2,"[122208161, 189889708]"
97688788,2,"[197069452, 97688788]"
113513974,2,"[119626182, 113513974]"
4492224,2,"[4492224, 164387733]"
46299884,2,"[18828017, 46299884]"
208735197,2,"[208763859, 208735197]"
195797721,2,"[195797721, 150677570]"
196775203,2,"[196893834, 196775203]"
199012659,3,"[27154129, 199012659, 8363220]"
109173245,2,"[11191385, 109173245]"
26543929,2,"[26543929, 73278391]"
39070754,2,"[39070754, 197239710]"
14914187,2,"[34085802, 14914187]"
115672855,2,"[195858886, 115672855]"
53279219,2,"[53279219, 202402291]"
31665344,2,"[31665344, 78963353]"
22594453,2,"[19518628, 22594453]"
53186328,2,"[53186328, 85397359]"
208258820,2,"[1005425, 208258820]"
3391430,2,"[3391430, 80989959]"
135411151,2,"[203123968, 135411151]"
33408941,2,"[24008436, 33408941]"
201941822,2,"[78669142, 201941822]"
76664377,2,"[76664377, 76661263]"
197392002,2,"[197392002, 42806099]"
93707945,2,"[93707945, 197389786]"
22872425,2,"[22872425, 83716687]"
72075198,2,"[33860677, 72075198]"
195365798,2,"[104027548, 195365798]"
10572429,2,"[10572429, 122060879]"
8254875,2,"[8254875, 12656551]"
9837635,2,"[9837635, 40710759]"
156045532,2,"[156045532, 208038485]"
134082784,2,"[134082784, 134321217]"
72407617,2,"[72407617, 21400724]"
197044325,2,"[95796786, 197044325]"
4524410,2,"[4524410, 78390658]"
12557299,2,"[13927587, 12557299]"
94991379,2,"[196968312, 94991379]"
341667,2,"[341667, 202927516]"
196937906,2,"[196937906, 95947590]"
56521678,2,"[45970771, 56521678]"
14427566,2,"[197473800, 14427566]"
52903739,2,"[69608152, 52903739]"
146160492,2,"[146160492, 74674853]"
16124937,2,"[52848225, 16124937]"
73059404,2,"[207280411, 73059404]"
123321178,2,"[123321178, 126096318]"
25338207,2,"[140103833, 25338207]"
980360,2,"[980360, 41248572]"
51605665,2,"[78869545, 51605665]"
195675235,2,"[33675042, 195675235]"
20809524,2,"[54524608, 20809524]"
116574148,2,"[116574148, 44440292]"
37627113,2,"[37627113, 89449711]"
11796157,2,"[60625682, 11796157]"
20736352,2,"[198369632, 20736352]"
185006663,2,"[183014444, 185006663]"
71265803,2,"[71265803, 45920335]"
186214205,2,"[186214205, 108465149]"
13301459,2,"[80151322, 13301459]"
209929121,2,"[209929121, 15249335]"
46409594,2,"[46409594, 56727615]"
132066235,2,"[132066235, 199471134]"
86176296,2,"[86176296, 8323462]"
82506682,2,"[82506682, 40692324]"
40647896,2,"[40647896, 203867130]"
60083573,2,"[60083573, 106626094]"
118564390,2,"[118564390, 122091806]"
2174684,2,"[2174684, 33370847]"
156292342,2,"[143239368, 156292342]"
135761868,2,"[43840259, 135761868]"
17128851,2,"[45941914, 17128851]"
13090039,2,"[197114483, 13090039]"
197205875,2,"[94922520, 197205875]"
18149703,2,"[15491331, 18149703]"
208619013,2,"[208619013, 46999095]"
5583019,2,"[5583019, 12193999]"
124416296,2,"[124416296, 120642790]"
71315193,2,"[73384944, 71315193]"
71756669,2,"[36121301, 71756669]"
11771164,2,"[11771164, 53245740]"
46821568,2,"[46821568, 79833635]"
96904553,2,"[96904553, 196789762]"
26317217,2,"[26317217, 83600882]"
23084244,2,"[44682626, 23084244]"
13420149,2,"[13420149, 12963591]"
62693067,2,"[14081042, 62693067]"
189899299,2,"[189899299, 122443771]"
189946607,2,"[40417292, 189946607]"
16810261,2,"[195705584, 16810261]"
51653475,2,"[51653475, 52956061]"
11700940,2,"[11700940, 151514492]"
35007519,2,"[56785642, 35007519]"
95569839,2,"[197032856, 95569839]"
7771476,2,"[119855235, 7771476]"
129364988,2,"[129364988, 202914269]"
195274253,2,"[195129296, 195274253]"
54099905,2,"[54099905, 78957862]"
100078997,2,"[189788625, 100078997]"
27471040,2,"[27471040, 41999668]"
125044281,3,"[125044281, 121332679, 122229351]"
3509794,2,"[3509794, 201021390]"
22122111,2,"[52854458, 22122111]"
33397295,2,"[205679008, 33397295]"
79710543,2,"[4805978, 79710543]"
85663963,2,"[24183064, 85663963]"
527225,2,"[527225, 110813058]"
86086723,2,"[20187368, 86086723]"
7395481,2,"[7395481, 54136036]"
73460804,2,"[196684825, 73460804]"
138975068,2,"[53491323, 138975068]"
196824359,2,"[196998848, 196824359]"
208762998,2,"[208695784, 208762998]"
197132361,2,"[95706456, 197132361]"
53391754,2,"[53391754, 197591445]"
153488448,2,"[153488448, 29040920]"
87699185,2,"[87699185, 91391590]"
97298504,2,"[97298504, 197264381]"
208236068,2,"[74717537, 208236068]"
213179795,2,"[213179795, 138808327]"
182450646,2,"[208370515, 182450646]"
197365281,2,"[197365281, 196819980]"
125683823,2,"[125141928, 125683823]"
195162748,2,"[195278098, 195162748]"
196519756,2,"[5392024, 196519756]"
197181669,2,"[32522245, 197181669]"
40407450,2,"[40407450, 35538348]"
3659192,2,"[3659192, 53874022]"
202021997,2,"[209420051, 202021997]"
198711376,2,"[198711376, 198647701]"
86357947,2,"[86357947, 53645783]"
208745603,2,"[208745603, 147234014]"
197186496,2,"[197186496, 26145009]"
86922751,2,"[84625219, 86922751]"
46374444,2,"[46374444, 83586207]"
189879242,2,"[966112, 189879242]"
677611,2,"[677611, 154241111]"
122436647,2,"[173178518, 122436647]"
21337320,2,"[21337320, 195671709]"
108775156,2,"[207834530, 108775156]"
71873571,2,"[44501648, 71873571]"
198241487,2,"[198241089, 198241487]"
158275851,2,"[158275851, 79581622]"
201777418,2,"[201777418, 162596140]"
74692232,2,"[74692232, 201016466]"
40655915,2,"[40655915, 55070436]"
11897712,2,"[11897712, 80564044]"
53238978,2,"[53238978, 526158]"
150793976,2,"[150793976, 155012426]"
109522388,2,"[116112921, 109522388]"
159654374,2,"[159555810, 159654374]"
19354188,2,"[27773572, 19354188]"
11848929,2,"[11848929, 40419604]"
103135779,2,"[103135779, 42612931]"
77932173,2,"[27201314, 77932173]"
110192122,2,"[110192122, 19518916]"
119713769,2,"[119713769, 151867398]"
120908269,2,"[12681513, 120908269]"
41619133,2,"[196365841, 41619133]"
30581150,2,"[16588754, 30581150]"
153487107,2,"[156346128, 153487107]"
2298664,2,"[2298664, 198504034]"
97087155,2,"[196778283, 97087155]"
28613096,2,"[28613096, 38938758]"
15417147,2,"[15417147, 151898861]"
195913910,2,"[195913910, 9943103]"
199463544,2,"[199463544, 67404279]"
113790825,2,"[238432, 113790825]"
202775874,2,"[202775874, 61562590]"
31457527,2,"[8177315, 31457527]"
39458286,2,"[25573450, 39458286]"
46880628,2,"[35403411, 46880628]"
32822486,2,"[196946532, 32822486]"
204134227,2,"[204134227, 204102975]"
43724267,3,"[72263929, 43724267, 44793422]"
35522016,2,"[35522016, 9340289]"
17798402,2,"[14329665, 17798402]"
38197152,2,"[38197152, 36057758]"
189843637,2,"[189843637, 95647846]"
34645933,2,"[72809412, 34645933]"
84684040,2,"[84684040, 197308942]"
46712625,2,"[46712625, 210807991]"
12219539,2,"[42826913, 12219539]"
96456913,2,"[96456913, 197123022]"
197847419,2,"[197847419, 157982382]"
87505752,2,"[85348040, 87505752]"
44361864,2,"[44361864, 16178989]"
53512450,2,"[53512450, 131471518]"
201301928,2,"[201301928, 19901764]"
34696263,2,"[214264292, 34696263]"
159001517,2,"[154444050, 159001517]"
17502902,2,"[17502902, 209529710]"
35511276,2,"[24218842, 35511276]"
47564497,2,"[47564497, 52828810]"
97017517,2,"[97017517, 197313191]"
85660116,2,"[85660116, 45416375]"
196285822,2,"[207908753, 196285822]"
966667,2,"[215196089, 966667]"
35681289,2,"[35681289, 109732218]"
54467557,2,"[54467557, 10423063]"
5476405,2,"[5476405, 34720366]"
20509863,2,"[195684236, 20509863]"
20426276,2,"[85282721, 20426276]"
109609067,2,"[195783993, 109609067]"
33521131,2,"[33521131, 94608204]"
196642711,2,"[33614640, 196642711]"
95175383,2,"[189905427, 95175383]"
36314807,2,"[20802584, 36314807]"
113841314,2,"[113841314, 109001662]"
150805405,2,"[150805405, 207446055]"
12996694,2,"[72280904, 12996694]"
79133368,2,"[71859192, 79133368]"
40213379,2,"[40213379, 38394238]"
197140995,2,"[5269291, 197140995]"
15542200,2,"[62100872, 15542200]"
31340631,2,"[80316987, 31340631]"
72183539,2,"[20727010, 72183539]"
82849133,2,"[3412066, 82849133]"
35533012,2,"[35533012, 96650134]"
11374121,2,"[11374121, 71591660]"
85366862,2,"[2443032, 85366862]"
70457359,2,"[76308682, 70457359]"
198210440,2,"[198210440, 136996504]"
6890504,2,"[6890504, 203907783]"
205007957,2,"[205007957, 72748605]"
53301142,2,"[6507370, 53301142]"
186143378,2,"[186143378, 185190175]"
31272921,2,"[31272921, 196418771]"
19132585,2,"[19132585, 20468239]"
136557964,2,"[136557964, 212748885]"
189880199,2,"[189880597, 189880199]"
119600623,2,"[195309744, 119600623]"
35701459,2,"[35701459, 135461556]"
189819846,2,"[96643294, 189819846]"
71826705,2,"[71826705, 32363148]"
195709589,2,"[17924122, 195709589]"
209718749,2,"[5672889, 209718749]"
195859248,2,"[195859248, 123653796]"
19103442,2,"[19103442, 148531834]"
53313343,2,"[140720429, 53313343]"
34459404,2,"[41833018, 34459404]"
32358714,2,"[32358714, 71546102]"
214727946,2,"[214612289, 214727946]"
36701397,2,"[25676540, 36701397]"
16475494,2,"[14031416, 16475494]"
8525796,2,"[22108131, 8525796]"
13329782,2,"[22032738, 13329782]"
101027630,2,"[112206858, 101027630]"
3779581,2,"[91814409, 3779581]"
42752806,2,"[30779972, 42752806]"
195074201,2,"[195074201, 122888693]"
189953192,2,"[189953192, 140188742]"
196422874,2,"[196422874, 208287563]"
195881347,2,"[195881347, 5693814]"
4471932,2,"[4471932, 2384743]"
17728793,2,"[199661000, 17728793]"
29132255,2,"[42323125, 29132255]"
12556828,2,"[39563530, 12556828]"
124531599,2,"[121918931, 124531599]"
35286937,2,"[35286937, 94250596]"
10114961,2,"[10114961, 54561354]"
98825145,2,"[98825145, 197057356]"
118170270,2,"[16812329, 118170270]"
71556268,2,"[70737508, 71556268]"
26476465,2,"[26476465, 11790866]"
15390942,2,"[124802892, 15390942]"
161014971,2,"[161555971, 161014971]"
71661899,2,"[71661899, 45361756]"
195896474,2,"[195896474, 11338564]"
119679423,2,"[120192532, 119679423]"
100496591,2,"[93105747, 100496591]"
97339195,2,"[97339195, 197392182]"
108743264,2,"[108743264, 195858129]"
189764928,2,"[189764928, 120455248]"
196897550,2,"[98200936, 196897550]"
67224214,2,"[56660224, 67224214]"
42977885,2,"[42977885, 13733591]"
152283653,2,"[162183370, 152283653]"
75912794,2,"[75912794, 72452253]"
4727802,2,"[4727802, 62191261]"
205574115,2,"[43035512, 205574115]"
41612500,2,"[53871601, 41612500]"
61751724,2,"[195867760, 61751724]"
101455035,2,"[101455035, 197210405]"
209349302,2,"[31324365, 209349302]"
196892963,2,"[196892963, 95126475]"
152286401,2,"[152286401, 150438783]"
57875377,2,"[57875377, 43707895]"
70078954,2,"[187558873, 70078954]"
74635147,2,"[74635147, 21617645]"
6240132,2,"[6240132, 30773268]"
103195290,2,"[103195290, 103859940]"
189547296,2,"[189547296, 163489215]"
11616388,2,"[11616388, 74252908]"
195864972,2,"[195864972, 31888399]"
196947319,2,"[2682819, 196947319]"
205846497,2,"[205846497, 197310283]"
75666543,2,"[1691305, 75666543]"
69124097,2,"[69124097, 38002865]"
12087106,2,"[12087106, 37124836]"
32584317,2,"[10961228, 32584317]"
37983204,2,"[8301098, 37983204]"
54302428,2,"[54254632, 54302428]"
148369151,2,"[78279176, 148369151]"
22047105,2,"[22047105, 196024033]"
10597309,2,"[10597309, 6138238]"
170023834,2,"[170023834, 155934332]"
157854480,2,"[157854480, 14392925]"
131684487,2,"[200683987, 131684487]"
13999147,2,"[13999147, 197168495]"
204125372,2,"[204125372, 108967127]"
34530941,2,"[84361488, 34530941]"
9337842,2,"[9337842, 73163892]"
91590954,2,"[91794729, 91590954]"
438609,2,"[109971152, 438609]"
23998946,2,"[23998946, 94621962]"
41771754,2,"[41771754, 35921134]"
72589237,2,"[41711564, 72589237]"
43899504,2,"[43899504, 125357289]"
26364048,2,"[26364048, 941961]"
195672617,2,"[195672617, 36443299]"
2583738,2,"[2583738, 58000421]"
204322786,2,"[24451050, 204322786]"
8146175,2,"[208269870, 8146175]"
30053084,2,"[30053084, 46248382]"
157882481,2,"[157882481, 157184719]"
42179138,2,"[42179138, 71878794]"
136910714,2,"[136910714, 189835660]"
26903215,2,"[26903215, 111015575]"
4374742,2,"[45301718, 4374742]"
196515092,2,"[196515092, 196560255]"
26080218,2,"[26080218, 45379906]"
73514527,2,"[149643683, 73514527]"
108057377,2,"[108057377, 108244455]"
195667537,2,"[195667537, 11125199]"
129016287,2,"[186229281, 129016287]"
900216,2,"[900216, 85838782]"
88646148,2,"[88646148, 209558493]"
24686920,2,"[24686920, 208180296]"
196956539,2,"[26171739, 196956539]"
18765882,2,"[18765882, 62232702]"
45624371,2,"[45624371, 34446295]"
99701025,2,"[99701025, 101881372]"
196822778,2,"[196822778, 197038151]"
54557875,2,"[54557875, 205050094]"
196405412,2,"[23137513, 196405412]"
196634201,2,"[196634201, 51939676]"
197050897,2,"[123012272, 197050897]"
197520096,2,"[204176984, 197520096]"
51958851,2,"[51958851, 51956783]"
208618188,2,"[196739152, 208618188]"
93592453,2,"[95092028, 93592453]"
77012207,2,"[59103008, 77012207]"
197299290,2,"[91902552, 197299290]"
29064122,2,"[9908817, 29064122]"
124415165,2,"[28621426, 124415165]"
197392578,2,"[98837440, 197392578]"
82842883,2,"[82842883, 92281679]"
195293070,2,"[41156413, 195293070]"
196971833,2,"[196971833, 96568230]"
21494314,2,"[85359017, 21494314]"
208015834,2,"[208015834, 43694188]"
54567374,2,"[54567374, 397823]"
28073157,2,"[73038669, 28073157]"
16416280,2,"[16416280, 119072005]"
5691960,2,"[5691960, 17923755]"
46326834,2,"[46326834, 86683914]"
197100688,2,"[197100688, 136733783]"
162291624,2,"[162291624, 156478639]"
60254612,2,"[60254612, 59714302]"
29080700,2,"[202334641, 29080700]"
198128103,2,"[85671408, 198128103]"
61093148,2,"[1566112, 61093148]"
145738684,2,"[145738684, 210211749]"
51663935,2,"[111214021, 51663935]"
22724079,2,"[22724079, 210428263]"
45333639,2,"[29108002, 45333639]"
167219957,2,"[167219957, 201631135]"
153954052,2,"[153954052, 158708670]"
158550058,2,"[158550058, 153686447]"
19901557,2,"[21321220, 19901557]"
34454472,2,"[34454472, 137002883]"
208695271,2,"[208716457, 208695271]"
195313698,2,"[25865513, 195313698]"
10697227,2,"[10697227, 108877471]"
39825602,2,"[39825602, 195312903]"
73023550,2,"[7674211, 73023550]"
213815404,2,"[213815404, 90261438]"
109902095,2,"[22341533, 109902095]"
44274576,2,"[44274576, 85312809]"
3788698,2,"[79717568, 3788698]"
43502730,2,"[43502730, 122966926]"
34367429,2,"[110251491, 34367429]"
34137279,2,"[4517284, 34137279]"
38190539,2,"[38190539, 21125047]"
195275542,2,"[155487010, 195275542]"
208851952,2,"[208851952, 115609266]"
4796536,2,"[4796536, 202165119]"
202100321,2,"[202100321, 199657421]"
57672439,2,"[63926246, 57672439]"
53584181,2,"[53584181, 189931221]"
7160840,2,"[7160840, 40414342]"
80253362,2,"[80253362, 34558926]"
72063880,2,"[72063880, 3121480]"
84592622,2,"[84592622, 45207543]"
197086905,2,"[197086905, 196702795]"
6477524,2,"[126405152, 6477524]"
23695647,2,"[23695647, 189779295]"
197384802,2,"[197384802, 93936869]"
159300287,2,"[150762071, 159300287]"
189874523,2,"[189874523, 158895293]"
196743919,2,"[196903794, 196743919]"
197345799,2,"[97602774, 197345799]"
8997131,2,"[8997131, 196974532]"
86560707,2,"[38678144, 86560707]"
92550659,2,"[197660314, 92550659]"
706265,2,"[706265, 199054098]"
52851699,2,"[38042659, 52851699]"
14274920,2,"[14274920, 37445022]"
203661397,2,"[203661397, 203639558]"
196992182,2,"[96118628, 196992182]"
189825731,2,"[189825731, 97776127]"
97533386,2,"[97533386, 28490773]"
195370372,2,"[123276241, 195370372]"
211298285,2,"[202896778, 211298285]"
198685116,2,"[28122736, 198685116]"
68052692,2,"[44689283, 68052692]"
110130872,2,"[110130872, 110065623]"
94201190,2,"[196977000, 94201190]"
47184047,2,"[2329941, 47184047]"
80321020,2,"[38301666, 80321020]"
1236423,2,"[62727047, 1236423]"
7471789,2,"[189877713, 7471789]"
32743632,2,"[32743632, 208253430]"
210231963,2,"[209829210, 210231963]"
197318644,2,"[96703436, 197318644]"
196974662,2,"[91530616, 196974662]"
199613992,2,"[199613992, 33879964]"
96004548,2,"[197392881, 96004548]"
204398732,2,"[204398732, 151265927]"
115231329,2,"[115231329, 205571743]"
4377568,2,"[4377568, 9804547]"
196646969,2,"[196646969, 8562171]"
203097206,2,"[165023176, 203097206]"
197039000,2,"[197039000, 102287236]"
76464492,2,"[76464492, 47259636]"
7594741,2,"[7594741, 71836758]"
23304217,2,"[23304217, 143493727]"
135811287,2,"[13276178, 135811287]"
106408912,2,"[106408912, 198998265]"
9918085,2,"[197008968, 9918085]"
62082874,2,"[133033642, 62082874]"
80230421,2,"[80230421, 135444783]"
2952184,2,"[2952184, 197243860]"
213437768,2,"[213437768, 135361605]"
6969699,2,"[54360712, 6969699]"
122457260,2,"[204178587, 122457260]"
46775927,2,"[113482475, 46775927]"
98134107,2,"[94804513, 98134107]"
67388651,2,"[67388651, 64363310]"
96724279,2,"[9401901, 96724279]"
77987192,2,"[77987192, 150051249]"
42695792,2,"[42695792, 74500608]"
11402246,2,"[28229035, 11402246]"
43719553,2,"[43719553, 197313167]"
4448757,2,"[3198186, 4448757]"
195316873,2,"[195316873, 111181458]"
119480338,2,"[17753184, 119480338]"
211348650,2,"[158977760, 211348650]"
199687966,2,"[199687966, 118598575]"
45378581,2,"[5418697, 45378581]"
116252528,2,"[116252528, 117559919]"
195071043,2,"[195071043, 121272443]"
203868251,2,"[203864579, 203868251]"
197216662,2,"[95991880, 197216662]"
26132715,2,"[26132715, 62766047]"
117092660,2,"[117092660, 197780079]"
30519759,2,"[7616846, 30519759]"
79179628,2,"[79179628, 88478119]"
211228739,2,"[211228739, 214065981]"
11490440,2,"[11490440, 115517580]"
84335381,2,"[84335381, 28538102]"
196820908,2,"[196820908, 197377135]"
36595669,2,"[36595669, 34959965]"
45707508,2,"[196890616, 45707508]"
39788267,2,"[138725874, 39788267]"
37085906,2,"[47573392, 37085906]"
55062901,2,"[116811066, 55062901]"
195110209,2,"[195110209, 195164978]"
44261268,2,"[38256012, 44261268]"
26083460,2,"[45565577, 26083460]"
8156894,2,"[197200781, 8156894]"
143662299,2,"[46073513, 143662299]"
18762588,2,"[21718348, 18762588]"
112797461,2,"[39422768, 112797461]"
27194328,2,"[27194328, 196716962]"
120158014,2,"[197456698, 120158014]"
200187491,2,"[200187491, 200822879]"
28851039,2,"[17844011, 28851039]"
8725879,2,"[6994578, 8725879]"
52058460,2,"[80718048, 52058460]"
97619207,2,"[15629234, 97619207]"
45158141,2,"[196406029, 45158141]"
208239608,2,"[208239608, 72979214]"
99539918,2,"[110505371, 99539918]"
201438912,2,"[201438912, 168910462]"
195838218,2,"[110140232, 195838218]"
18560520,2,"[18560520, 17564076]"
54432721,2,"[54432721, 21597011]"
197510741,2,"[102354024, 197510741]"
191537608,2,"[191537608, 201777636]"
121229863,2,"[195203008, 121229863]"
1746355,2,"[1746355, 72011380]"
32314851,2,"[32314851, 196924756]"
54489860,2,"[868832, 54489860]"
149308285,2,"[152249380, 149308285]"
23948975,2,"[45390247, 23948975]"
197185234,2,"[197185234, 93590283]"
195115779,2,"[195115779, 195128779]"
86715149,2,"[53287560, 86715149]"
196980260,2,"[196980260, 93591551]"
81893018,2,"[81893018, 80262503]"
144802946,2,"[144802946, 147569643]"
195858422,2,"[195858422, 61924951]"
67868871,2,"[70169987, 67868871]"
