Corpus,Amount,Duplicates
21409691,1,90390731
10994018,1,215051365
62741557,1,211724553
203797344,1,19893120
208623433,1,98684316
57296632,1,32573777
50771007,1,215016821
13103015,1,14864450
84534322,1,198127685
55524348,1,35296017
52003277,1,214843606
211033703,1,215424357
198498126,30,189834635 189917838 189918223 189902483 189849237 189826838 189850903 189890839 189831581 189850536 189882164 189942969 189848763 189942719 198499265 189940932 189939781 189942477 189828559 189829976 189827929 189850076 189916641 189765350 189848681 189847914 189832430 189890675 189939448 189882875
26295610,1,215000843
72941241,1,215280364
209602553,1,2012371
14503171,1,215566669
210870429,1,210860283
23798386,1,215031044
68162044,1,78760437
52181627,1,215023237
4772267,1,4770905
51622192,1,215152342
12074701,1,215566698
15251968,1,215148979
43972007,32,43982215 43966983 214957575 215072011 214994701 43940885 215176743 214818217 214895914 214824363 215014058 214868779 43963307 43978799 214917805 214990071 214879048 215172681 43965641 215049419 43970124 43948627 43978455 43944280 43961573 215104493 214993649 215071733 43978103 214947961 215147898 214842366
92285126,1,95330430
189863352,3,189863345 189862866 189862919
27288363,1,215662021
45648757,1,24725921
117646,1,215678766
79471106,1,215300974
33702227,1,120486916
195708746,2,139107363 84075
4073518,8,4129633 31796556 4065292 29340366 4099662 4136497 4136044 4112155
17340650,1,215608648
198173339,1,198177568
1381242,1,54457847
2807069,1,195608100
59943682,1,215304493
60940597,1,34089058
83262586,1,2388748
197649478,1,33326170
96430986,1,215370240
97119225,1,195861506
68095933,1,71990384
37728744,6,45426145 8353188 27173030 35267623 45810223 36144860
40923641,1,5143471
49294775,1,215034083
3438564,1,214848293
29980846,1,5342819
7682652,1,29410596
114164508,1,45381983
54481421,1,215332538
10221693,1,215191706
204116952,1,209731882
203704170,1,110588738
17296287,1,8897092
189842884,1,13610375
122736101,1,18535242
155641457,1,215506243
59473879,1,201122498
96617261,1,30916485
19749351,1,214940477
59609280,1,215290672
204101756,1,204125332
199056158,5,199056996 196813416 199574446 195190322 8025818
73724636,1,215381411
54291920,10,54266474 54272045 54347470 54263503 54274448 54241170 54317874 54282065 54388182 54301401
53186328,1,85397359
161213372,1,163723392
5266048,1,215692703
24445497,1,74726278
20586737,1,214881620
48348,1,215650477
52142799,1,215082409
116574148,1,44440292
11796157,1,60625682
185006663,1,183014444
76365410,1,72395480
189912296,1,170818607
13527341,1,215696526
18655264,1,215196821
30052589,1,150157278
53265697,1,54253909
85959296,1,10313133
4697688,1,4698102
101320493,1,101027155
202402025,1,215503983
208290016,1,21471585
70834394,1,11533695
34370,1,215032575
194431812,1,194019062
17128851,1,45941914
13090039,1,197114483
34133798,1,16246715
59605537,1,215359527
52920342,1,215317084
188541219,1,211716223
126404636,1,215363422
158636460,1,215242394
73416890,1,86557083
33301485,50,35665793 9163271 9586696 36412554 29811092 32198936 43477400 33599003 40857248 7985443 43405860 5454630 41673257 27725610 5139501 42423726 20500782 26529328 10244527 22464562 29873975 26894010 42351227 32974140 34539455 34292543 42619715 45656005 34823375 5268433 19683921 44761687 39798616 25566296 29937657 46165215 30637154 35977059 10668396 21377772 32994157 5380588 405874 11943668 29657081 46631034 5337467 31051133 34983678 11378559
49879549,1,215077079
138975068,1,53491323
12313903,1,215708697
182450646,1,208370515
197593765,4,197591620 197591757 197598479 197593620
195162748,1,195278098
59612583,1,215239881
197181669,1,32522245
208745603,1,147234014
18753997,1,215571530
92833421,10,91787906 91664540 92088479 92844584 91494442 91724737 92218950 91729246 91927647 91865829
20666787,1,215013586
201777418,1,162596140
195231109,20,195231617 195231363 195231881 195231626 195232780 195230477 195233169 195232801 195232173 195230907 195232196 195231048 195232334 195233230 195231696 195231825 195231197 195231969 195231458 195231079
150793976,1,155012426
15602360,1,215129467
153487107,1,156346128
153310720,1,215347225
189843637,1,95647846
197847419,1,157982382
37629748,1,26646128
12593334,1,14086070
1238008,1,215080113
5166418,1,4305260
196642711,1,33614640
38087376,1,215289278
35533012,1,96650134
44113680,1,214944577
53301142,1,6507370
19132585,1,20468239
19038006,1,29064420
71826705,1,32363148
33212759,1,214833071
6000202,2,13542955 38376018
101027630,1,112206858
211188525,1,156634826
10869386,1,215629888
8984147,1,215596531
52081310,1,215036793
36823906,1,214957265
101455035,1,197210405
210072821,1,215496694
22047105,1,196024033
10597309,1,6138238
17969761,1,215702515
204322786,1,24451050
18955964,1,215511600
19910624,1,215085234
132104350,1,215331602
49311858,1,214936963
102347656,1,215327012
33433591,1,215015213
21184814,1,215103559
198123500,2,85705417 198968606
49644087,1,210933707
60254612,1,59714302
52110184,1,215124817
10697227,1,108877471
36694305,1,214848492
189763723,1,215292389
57672439,1,63926246
30854059,1,215079541
189825731,1,97776127
58009587,1,215367509
3005215,1,215041907
43970874,38,214868104 214839048 43946256 214948754 214821522 215065623 215126425 43938975 215133216 215036580 215108009 215045935 214919987 214892471 215091522 215074626 214913604 43939397 43983430 214833227 214926928 214863570 215048787 215106140 215144927 43945440 214985187 215116646 215168744 215170921 214923756 215165166 215137646 43958517 215081589 43962235 43974140 214969087
32743632,1,208253430
210231963,1,209829210
46260004,10,38486081 38910884 39906994 39589524 23070360 41553595 5795772 40398813 40508766 38551775
4256426,2,215567656 20293737
80230421,1,135444783
213437768,1,135361605
12437850,1,215608204
45378581,1,5418697
177596895,10,177569760 177604416 177559142 177600263 177559741 177565757 177566900 177587319 177568892 177592317
49583412,1,215099184
45707508,1,196890616
5946513,1,214976293
43971088,1,215157843
195146945,2,195148689 195124899
121229863,1,195203008
43976187,1,215104592
3626715,1,214919661
52162075,1,214843088
36927991,1,195645207
51613851,1,3776135
10259675,1,214889222
16842639,1,80238484
2984088,1,204327838
15523486,1,195701995
188227889,1,159138770
56747034,1,1659254
210072664,1,215475328
52985173,1,215305493
208333979,1,215505087
195908527,1,12689031
16519705,1,215703503
195108629,1,195138749
204739528,1,119045117
54100473,3,54113842 54122731 215289996
34528236,1,46587758
1991930,1,214968855
133162213,1,215315775
16791297,1,215655043
83463307,52,201063939 202562580 203638810 204242971 199549485 203786803 207974979 207940167 73484880 207939672 113408095 197422712 76669568 153302149 195772042 174805643 208155794 71733418 207975085 54480568 195347640 203661518 199545046 204866800 202540307 143421720 186206488 198498075 73426221 199381807 204800304 208612154 182952258 204773205 202556245 208144222 58539374 204815217 195825525 207975289 207835027 207946131 201645475 202416041 72334772 59343286 73474497 173189062 73420231 109941229 198967285 198965238
37455729,1,1078361
10358042,1,214959326
195138241,1,195111923
14593498,1,204028195
195291544,1,93414157
8546323,1,208199809
64345697,1,215323629
189774823,1,189769772
13213831,1,215643084
116765661,1,86700763
12573116,1,74662496
204180624,1,145968994
198573545,1,198646786
10101597,1,14972893
1166312,1,214873344
58360066,1,7927091
52115902,1,52117308
5892450,1,90656162
189901991,1,122674903
85533514,1,215314476
99462241,1,99343865
6932580,1,214856053
195151550,1,195100701
9514609,1,215029346
3419806,1,90889261
62602376,1,11421324
44585272,1,209147903
22755222,1,215115359
137475710,1,189763914
214068587,1,209961599
23195228,1,215137601
195795149,1,215297942
1305938,1,215002261
14873288,1,62596081
71947139,1,28865196
22517531,1,198211395
203830459,1,215458102
173187980,1,123392306
195160195,1,195097956
138770675,1,138183527
158293619,1,199060647
54361505,1,54239453
122621950,1,189789623
14564233,1,215193966
32911302,1,31966283
26188576,1,6410213
197069593,1,7221669
33487129,1,28793286
3078853,1,215599270
22399812,1,215119284
22122111,1,52854458
30404657,1,215142872
17017834,1,215690769
93409799,1,204161207
62164241,1,11547522
201652466,1,97174714
22881424,1,198123883
58725553,1,116802009
53721289,2,52892684 52889861
21656873,1,215053913
196986641,1,196770733
142092213,1,65309410
18508513,1,214917529
26071998,1,215145038
204247691,1,135043051
201776418,2,201765233 201756923
202148139,1,146002426
156634826,1,211188525
4236196,3,4228493 4262268 4238367
51650438,5,51654912 51661199 51663030 51660984 51668569
10755307,1,215621325
174798442,1,215300828
203090123,1,203023292
52049491,1,215120696
17280118,2,18741432 115177877
53277166,1,54274148
209828234,1,117879683
213629781,1,215616230
196983075,1,196818167
52126625,1,214961535
7140609,1,214867161
116304695,1,21515199
36369771,2,42304100 33822676
3108438,1,215207793
162477473,1,27579719
34366294,1,29355493
31831486,5,39590659 28251625 35861197 6618189 36582073
11043335,1,215522029
36277517,1,215107213
19220326,1,215307657
40368256,1,84971360
8923190,1,215176908
36039975,1,196392630
17961896,1,7397588
189878262,1,121027311
121935084,1,121972614
61164470,1,35191343
54454536,1,215315159
5755675,1,62710171
96657422,1,93699320
2764933,1,215043812
47561725,1,22735486
149917975,1,215356483
92427533,5,91441381 92461573 90166929 215085713 49229116
196979488,1,97348819
18919950,1,215559069
14627562,1,214957916
131052650,1,112844457
43685966,1,45340430
54458253,1,215271707
207947858,1,207990475
189911121,1,189911281
52942872,1,215399145
12891080,1,195915364
10273837,1,215215042
733085,1,214818546
201738491,1,161233570
13234368,1,196599582
101038199,1,95888312
116085367,1,20921347
51696668,2,51699987 51697309
17142454,1,215696694
189918042,3,189918736 189918033 189917717
52918357,1,106028228
141933723,1,141912842
35995710,1,37736843
189848815,8,189849249 189848844 189849151 189848813 189848944 189848753 189848979 189849046
198114651,1,215458008
14678808,1,215182674
30776011,1,78815692
114216342,1,44495721
70977936,1,84734300
26049140,1,215583536
20893924,1,215135937
35778120,1,214956132
44112754,1,215160713
49354434,1,214920759
80600267,1,35114836
520454,1,215563530
210118411,1,215498354
119355249,1,30390688
72621497,1,5730494
4561423,1,215160837
86238827,1,196612190
13149986,5,29362049 37005316 29552135 28490393 30871583
201320927,1,134443903
8272008,1,215650439
115173225,1,208866544
3602600,1,149203257
39150775,1,24405150
132584169,1,186229685
25406765,1,62877468
54350731,27,54367106 54353676 53269005 54308883 54331383 54335897 54386852 54418088 54251566 54294191 54291374 54258625 54380226 54361667 54232131 54431430 54251590 54402253 54356176 54328536 54235355 54230374 205938665 53265772 54271862 54398326 54363900
15427941,1,214944117
202641148,1,215452955
4785746,1,215120975
196654249,1,31122314
154505041,1,155787399
196725930,1,197377592
6182187,1,45748937
215094125,23,215232006 215174549 215231896 215233563 215131936 215095207 215040680 215074739 215231671 215233464 214908480 215237833 215230410 215150027 215014484 215232859 215122148 215232485 215231720 215230824 215232619 215140596 215172989
2674485,1,215643173
202167256,1,132622621
170079207,1,215257983
59613302,1,215245911
5031738,1,214904898
208060230,1,215474027
16386866,1,7092496
9483579,1,8845917
17460632,1,209828646
195689853,1,76964671
43172984,1,1289268
202644178,1,109355849
182237187,1,215437172
6431922,1,215066068
15008576,1,14709243
4940201,1,214842296
6425084,1,215025075
53027548,1,215333068
41087329,1,67289524
16028209,3,16644753 14439155 17156100
6887499,1,196128045
158301235,1,151823838
42804380,4,206139751 31772107 19908210 2648988
205391899,1,28588745
195270694,21,195272960 195269767 195276682 195278859 195269901 195275149 195271193 195277091 195272495 195277361 195274290 195276998 195279840 195280995 195270504 195274344 195270896 195269497 195278330 195275003 195281020
37671394,1,215589962
29655792,1,208177226
9593706,1,214951330
11383578,1,78497863
6812441,1,59845051
20043536,1,215027489
3737750,1,215169342
52931505,1,134867093
37964970,1,33659713
134905563,1,53151637
4047920,1,209289927
36654548,1,33201419
13549395,1,75991449
40804413,1,203786465
36468816,1,214898291
7444938,1,215075256
51642964,1,51632920
9625246,1,214868285
186227894,1,12816263
4302497,5,32407681 35432225 4353613 4305428 4343710
195299914,2,189909891 189870023
199447767,1,215472762
31312949,1,4436572
3546764,1,215077717
108989445,1,116110998
134185172,1,215318854
40133308,1,215158879
2205934,1,41111350
19339279,1,71903004
18295316,1,214850253
13624953,1,215157049
5393349,1,214980213
35221971,1,215102544
7951082,1,214847311
24009730,1,214847105
7240991,1,7177447
189952868,1,143801775
49539603,1,115357654
196799764,1,197233175
8723598,1,214850217
43568683,1,35687288
74545839,1,79453525
202865960,1,215495398
10842282,6,34205506 2731785 46568496 44464983 42911959 38182171
6761910,1,214961643
103107961,1,215434156
199045872,1,215426664
80082975,1,10074102
46929834,1,214901372
49331675,1,214922050
121271328,1,25483042
211143420,1,215431654
81205859,1,215375636
62703331,1,45668677
87901,1,41957038
29671555,1,214965129
36374650,1,198129261
39544692,1,8550084
110259207,1,20860974
8077540,1,215619173
189767007,1,34121973
13404794,1,195882725
36713640,1,215053854
81382798,1,80856932
201844132,1,215441214
16697611,1,215184341
122114331,1,189830870
5857747,1,214978832
32889979,1,5094391
125595405,1,53677227
45834164,1,34768682
44605647,1,41038582
215318950,22,215254914 215245320 215379082 215264782 215377166 215372178 215264278 215402399 215268268 215359408 215373236 215263159 215355466 215402699 215248591 215259866 215256669 215258717 215325670 215365223 215241576 215271544
37905154,1,208525988
53267429,59,54327681 53273862 54239495 54398856 54390921 54244872 54253707 54317201 54291090 54346259 54289300 54362645 54250773 54228504 54399386 54257691 54287775 54301344 54318753 54241953 54339105 54266276 54299813 53261098 54273451 54426539 54337966 54352304 54337587 53217972 54241207 53296311 54297274 54244411 54257086 53217854 54429126 53255242 54230987 54369867 54226638 54421199 53271504 54336079 54299732 54383062 54402137 53272668 53268828 54321374 54297053 53264476 54260961 54264042 54408939 54329963 27252330 54400363 205978095
77539241,1,40114684
32801955,1,27386711
57620602,1,71762902
3193793,1,215215125
132527581,1,215374633
209433168,1,215470867
78431295,1,215431266
